시도,시군,업종,업소명,연락처,주소,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3,메뉴4,가격4
강원특별자치도,삼척시,한식,중앙시장식당,033-572-9337,"강원특별자치도 삼척시 진주로 12-21, A동 63호",보리밥,6000,만둣국,7000,,,,
강원특별자치도,삼척시,한식,착한국밥,033-575-0300,강원특별자치도 삼척시 사대1길 10-3,추어탕,7000,,,,,,
강원특별자치도,삼척시,한식,태성갈비,033-574-6646,강원특별자치도 삼척시 정상안1길 7-31,돼지갈비(250g),14000,,,,,,
강원특별자치도,삼척시,한식,행운회수산,033-541-2999,강원특별자치도 삼척시 도계읍 도계느티로 8,회덮밥,10000,물회,12000,,,,
강원특별자치도,삼척시,한식,신다리,033-573-5391,강원특별자치도 삼척시 진주로 30-49,장칼국수,7000,동치미냉면,7000,,,,
강원특별자치도,삼척시,한식,한우구웠소,0507-1327-8295,"강원특별자치도 삼척시 청석로 63-10, 2층",등심,13900,살치살,19900,갈비살,14900,특수부위모둠,51600
강원특별자치도,삼척시,한식,강복염소탕,033-541-3410,강원특별자치도 삼척시 도계읍 도계강변1길 6,염소탕,13000,염소전골,20000,염소수육,22000,,
강원특별자치도,삼척시,한식,황토정,0507-1374-4571,강원특별자치도 삼척시 진주로 30-49,된장찌개+제육볶음,10000,청국장+제육볶음,10000,,,,
강원특별자치도,홍천군,한식,김밥나라,033-432-1114,강원특별자치도 홍천군 홍천읍 신장대로 89,원조김밥,4000,순두부찌개,7000,,,,
강원특별자치도,홍천군,중식,귀빈반점,033-434-1422,강원특별자치도 홍천군 홍천읍 번영로 12,짜장면,7000,짬뽕,8000,탕수육(소),18000,,
강원특별자치도,홍천군,한식,갈마닭갈비,033-434-6247,강원특별자치도 홍천군 홍천읍 석화로 141-1,닭갈비,12000,닭내장,13000,,,,
강원특별자치도,홍천군,한식,두양식당,033-432-6916,강원특별자치도 홍천군 홍천읍 석화로 104,김치찌개,8000,된장찌개,8000,순두부찌개,8000,,
강원특별자치도,홍천군,한식,삼오식당,033-434-2435,강원특별자치도 홍천군 홍천읍 희망로 16길 6,소머리곰탕,12000,수육,40000,,,,
강원특별자치도,홍천군,한식,돼랑숙성생고기,033-432-9192,"강원특별자치도 홍천군 홍천읍 신장대로 60, 2층",통삼겹(150g),9900,생삼겹(150g),9900,삼겹뒷고기(150g),7900,,
강원특별자치도,홍천군,한식,설악감자탕,033-435-3603,강원특별자치도 홍천군 홍천읍 홍천로 340,뼈해장국,8000,내장탕,10000,감자탕(소),25000,,
강원특별자치도,홍천군,한식,통나무식당,033-434-4320,강원특별자치도 홍천군 홍천읍 신장대로 53-5,선짓국,8000,황태국,7000,,,,
강원특별자치도,홍천군,중식,도원식당,033-434-2649,강원특별자치도 홍천군 홍천읍 홍천로3길 25,짜장면,5000,짬뽕,6000,탕수육(소),14000,,
강원특별자치도,홍천군,한식,명촌아구해물찜,033-434-4527,강원특별자치도 홍천군 홍천읍 연봉로 47,아귀찜(2-3인),35000,해물찜(2-3인),35000,아귀탕(2-3인),30000,,
강원특별자치도,홍천군,미용업,은혜미용실,033-435-8619,강원특별자치도 홍천군 두촌면 자은로 369,커트,10000,기본펌,25000,염색,25000,,
강원특별자치도,홍천군,미용업,긴머리짧은머리,033-434-5271,강원특별자치도 홍천군 홍천읍 연봉중앙로 88,커트,10000,기본펌,25000,염색,25000,,
강원특별자치도,홍천군,미용업,현대미용실,033-432-5319,강원특별자치도 홍천군 홍천읍 남산강변로3길 7-6 다영빌라,커트,8000,기본펌,20000,염색,20000,,
강원특별자치도,홍천군,기타요식업,홍천빵집,033-435-0131,강원특별자치도 홍천군 홍천읍 홍천로 8길 13,팥빵,1500,만두빵,1500,롤케이크,12000,,
강원특별자치도,홍천군,한식,손칼국수,033-434-0906,강원특별자치도 홍천군 홍천읍 홍천로 8길 9,칼국수,7000,만두국,9000,콩국수,9000,,
강원특별자치도,홍천군,한식,홍천선지해장국,033-432-1359,강원특별자치도 홍천군 홍천읍 진삼거리길 27,선지해장국,7000,내장전골(4인),30000,,,,
강원특별자치도,홍천군,미용업,개성연출,,강원특별자치도 홍천군 홍천읍 진삼거리길 14,컷트,12000,염색,40000,파마,40000,,
강원특별자치도,홍천군,미용업,도로시헤어샵,,강원특별자치도 홍천군 홍천읍 홍천로 339,컷트,9000,염색,25000,파마,30000,,
강원특별자치도,홍천군,한식,쿨한식뷔페,,강원특별자치도 홍천군 남면 명덕길 14,한식뷔페,7000,,,,,,
강원특별자치도,홍천군,한식,옛날팥죽,033-434-3212,강원특별자치도 홍천군 홍천읍 번영로 53,팥죽,8000,팥칼국수,8000,팥옹심이,9000,,
강원특별자치도,홍천군,한식,홍천떡볶이,033-435-8939,강원특별자치도 홍천군 홍천읍 신장대로 58,튀김떡볶이,6000,야채비빔밥,6000,쫄면,6000,,
강원특별자치도,홍천군,기타요식업,나누기카페,,강원특별자치도 홍천군 북방면 홍천로 201,돈까스,9000,아메리카노,3500,치즈돈까스,11000,,
강원특별자치도,홍천군,한식,홍천닭갈비,,강원특별자치도 홍천군 연봉로 44-1,닭갈비(1인),13000,사리,2000,,,,
강원특별자치도,홍천군,한식,돈머꼬 돈내고 갈마점,,강원특별자치도 홍천군 홍천로 485번지,삼겹살(200g),13000,대패삼겹살(200g),9000,뒷덜미(200g),13000,,
강원특별자치도,홍천군,한식,별촌식당,,강원특별자치도 홍천군 영귀미면 속초길 63,닭볶음탕(한마리),60000,두부전골,10000,,,,
강원특별자치도,홍천군,한식,경성팥죽,,강원특별자치도 홍천군 홍천읍 연봉중앙로 40,팥죽,7000,팥칼국수,8000,팥빙수,6000,,
강원특별자치도,홍천군,한식,홍천군청 구내식당(무궁화),,"강원특별자치도 홍천군 홍천읍 석화로 93, 지하",1인 정식,6000,,,,,,
강원특별자치도,횡성군,한식,고네미막국수,033-343-6443,강원특별자치도 횡성군 횡성읍 한우로 765-2,물막국수,8000,메밀전,7000,,,,
강원특별자치도,횡성군,한식,라도유황오리주물럭,033-343-9277,강원특별자치도 횡성군 횡성읍 읍하북로 22,한방주물럭 (1kg),50000,,,,,,
강원특별자치도,횡성군,한식,메주네참숯닭갈비,033-345-2266,강원특별자치도 횡성군 횡성읍 삼일로 61,닭갈비(300g),11000,돼지갈비(300g),10000,닭발 (300g),15000,,
강원특별자치도,횡성군,한식,승원식당,033-343-4350,강원특별자치도 횡성군 횡성읍 문정로19번길 14-2,칼국수,6000,보리밥,6000,두부찌개,6000,,
강원특별자치도,횡성군,기타요식업,이슬찻집,033-343-3232,강원특별자치도 횡성군 횡성읍 문정로19번길 17,커피,1500,녹차,1500,둥글레차,1500,,
강원특별자치도,횡성군,기타요식업,제이랑빈,033-343-4469,강원특별자치도 횡성군 횡성읍 횡성로 406,아메리카노,2000,빙수,6000,,,,
강원특별자치도,횡성군,한식,제일식당,033-343-5039,강원특별자치도 횡성군 횡성읍 읍상서로5번길 36,청국장,7000,비지장,7000,묵밥,7000,,
강원특별자치도,횡성군,한식,처가집,033-343-4564,강원특별자치도 횡성군 횡성읍 태기로 10-1,백반,6000,빈대떡,6000,감자전,6000,,
강원특별자치도,횡성군,한식,큰집족발,033-343-5023,강원특별자치도 횡성군 횡성읍 삼일로 4-2,족발(대),36000,족발(중),30000,,,,
강원특별자치도,횡성군,기타요식업,헤아려담다,033-345-3124,강원특별자치도 횡성군 횡성읍 태풍로 9,아메리카노,2800,라떼,3500,,,,
강원특별자치도,횡성군,한식,횡성김밥,033-344-5714,강원특별자치도 횡성군 횡성읍 문정로 35-3,김밥,3000,비빔밥,7000,돈까스,9000,,
강원특별자치도,횡성군,기타요식업,횡성빵굽는마을,033-344-0404,강원특별자치도 횡성군 횡성읍 읍상서로 5-17,롤케이크,9000,햄버거,3000,낱개빵,1000,,
강원특별자치도,횡성군,양식,저문강에삽을씻고,033-343-0125,강원특별자치도 횡성군 횡성읍 화성로 104,돈가스,10000,김치볶음밥,9000,,,,
강원특별자치도,횡성군,중식,설가,033-345-6777,강원특별자치도 횡성군 횡성읍 읍상로 49,짜장면,6000,짬뽕,7000,탕수육(소),17000,,
강원특별자치도,횡성군,기타요식업,하누앤카누,033-344-0312,강원특별자치도 횡성군 횡성읍 삼일로 10,아메리카노,2000,에이드,4000,,,,
강원특별자치도,횡성군,한식,명가명품횡성한우프라자,033-340-0644,강원특별자치도 횡성군 횡성읍 횡성로 390,등심 (1등급/100g),11900,"등심,채끝 (2등급/100g)",9900,안심 (1등급/100g),13900,,
강원특별자치도,횡성군,숙박업,잠자리 민박,033-345-6269,강원특별자치도 횡성군 서원면 서원서로 810,1박(13평),80000,1박(18평),120000,1박(23평),180000,,
강원특별자치도,횡성군,한식,나영식당,033-345-4461,강원특별자치도 횡성군 횡성읍 삼일로 59-1,청국장,7000,두부전골,8000,,,,
강원특별자치도,횡성군,한식,최고집해물촌,033-343-8053,강원특별자치도 횡성군 우천면 수남로 350,갈치조림,10000,낙지덮밥,10000,,,,
강원특별자치도,횡성군,기타요식업,희정빵집,033-343-5155,강원특별자치도 횡성군 횡성읍 읍상서로7번길 8,찐빵(3개),2000,찐빵(20개),12000,,,,
강원특별자치도,횡성군,기타요식업,지우네떢볶이,,강원특별자치도 횡성군 횡성읍 북천로 12,떡볶이,2000,콜팝,2500,,,,
강원특별자치도,횡성군,한식,강림산초두부,033-342-3392,강원특별자치도 횡성군 강림면 주천강로 1132,두부전골,8000,,,,,,
강원특별자치도,횡성군,한식,푸줏간정육식당,033-345-0899,강원특별자치도 횡성군 횡성읍 화성로 24,삽겹살(300g),16000,,,,,,
강원특별자치도,횡성군,한식,원영희밥상,033-344-8887,강원특별자치도 횡성군 우천면 우항새말길10,가정식백반,8000,곤드레밥,9000,,,,
강원특별자치도,횡성군,한식,대흥정육식당,033-343-2312,강원특별자치도 횡성군 횡성읍 읍상서로5번길26,모듬(500g),92000,특모듬(800g),143000,,,,
강원특별자치도,영월군,한식,강변식당,033-373-5502,강원특별자치도 영월군 영월읍 제방안길 214,닭도리탕,35000,알밥,7000,,,,
강원특별자치도,영월군,한식,천문대식당,033-375-5151,강원특별자치도 영월군 영월읍 삼옥재길 13,칼국수,6000,청국장,7000,비지장,8000,,
강원특별자치도,영월군,한식,광천숯불구이,033-373-1019,강원특별자치도 영월군 영월읍 하송로 138,삼겹살 (국내산200g),12000,돼지갈비(200g),12000,,,,
강원특별자치도,영월군,한식,청학동,033-374-7166,강원특별자치도 영월군 영월읍 단종로 15번길4,된장찌개,5000,,,,,,
강원특별자치도,영월군,일식,밀촌샤브해물칼국수,033-375-5422,강원특별자치도 영월군 영월읍 분수대길 34,한우소고기샤브,14000,수입소고기샤브,10000,,,,
강원특별자치도,영월군,한식,강원칡냉면,033-373-5559,강원특별자치도 영월군 영월읍 단종로 44,물냉면,7000,비빔냉면,8000,,,,
강원특별자치도,영월군,한식,단골식당,033-375-1900,"강원특별자치도 영월군 영월읍 중리1길 108, 103호",장칼국수,7000,만둣국,8000,,,,
강원특별자치도,영월군,미용업,심미용타운,033-374-0799,강원특별자치도 영월군 영월읍 중앙로 13-1,커트,10000,파마,20000,,,,
강원특별자치도,영월군,한식,삼겹천왕,033-375-1253,강원특별자치도 영월군 영월읍 제방안길 16-1,삼겹살 (200g),12000,목살(200g),12000,,,,
강원특별자치도,영월군,미용업,헤어갤러리,033-374-2629,강원특별자치도 영월군 영월읍 중앙1로 26,커트,10000,파마,20000,,,,
강원특별자치도,영월군,기타요식업,에브리싱동강사진박물관점,033-372-0822,강원특별자치도 영월군 영월읍 영월로 1909-10,블루베리생과스무디,5000,오미자,3500,,,,
강원특별자치도,영월군,한식,갯마을바지락칼국수,033-375-3545,강원특별자치도 영월군 영월읍 단종로 57,어탕국수,9000,,,,,,
강원특별자치도,영월군,미용업,찬찬헤어,033-374-3158,강원특별자치도 영월군 영월읍 관풍헌길 26,헤어클리닉,10000,파마,40000,,,,
강원특별자치도,영월군,미용업,숙 헤어뱅크,033-374-5660,강원특별자치도 영월군 영월읍 하송안길 37,커트,12000,"커트(학생, 군인)",10000,,,,
강원특별자치도,영월군,한식,꼬망국수,033-373-0577,강원특별자치도 영월군 영월읍 요리골목길 21,잔치국수,7000,비빔국수,8000,,,,
강원특별자치도,영월군,한식,일미광식당,033-374-6302,강원특별자치도 영월군 영월읍 하송안길89 영월종합상가 6호,칼국수,7000,장칼국수,8500,,,,
강원특별자치도,영월군,미용업,오드리,033-374-5034,강원특별자치도 영월군 영월군 영월읍 중앙1로 38,커트,12000,파마,30000,,,,
강원특별자치도,영월군,기타요식업,쌍용북카페,033-372-0822,"강원특별자치도 영월군 한반도면 쌍용로203-10, 쌍용복합문화센터",아메리카노,3000,미숫가루라떼,3500,,,,
강원특별자치도,영월군,미용업,용헤어샵,033-372-1334,강원특별자치도 영월군 영월읍 중앙로70,커트,12000,파마,20000,,,,
강원특별자치도,영월군,미용업,최아영헤어,033-372-4123,강원특별자치도 영월군 남면 조양마을길 6-9,커트,12000,,,,,,
강원특별자치도,영월군,한식,불티나닭갈비,033-373-9929,"강원특별자치도 영월군 영월읍 단종로16번길 15, 104",뼈없는 닭갈비,13000,,,,,,
강원특별자치도,영월군,일식,민카츠,033-375-7474,강원특별자치도 영월군 영월읍 단종로 15번길 4,왕돈가스,10000,,,,,,
강원특별자치도,영월군,한식,대장금식당,033-375-3783,강원특별자치도 영월군 영월읍 단종로16번길 22,된장찌개,7000,제육볶음,10000,,,,
강원특별자치도,영월군,기타요식업,아이갓 에브리싱,033-372-0822,강원특별자치도 영월군 영월읍 하송로 64,바닐라라떼,4000,미숫가루라떼,4000,,,,
강원특별자치도,영월군,한식,장어명가진,033-374-3140,강원특별자치도 영월군 영월읍 팔괴로 32-20,소금장어구이(상차림별도),28000,양념장어구이(상차림별도),30000,,,,
강원특별자치도,영월군,미용업,선아미용실,033-372-1492,강원특별자치도 영월군 남면 송정길 1,커트,12000,파마,35000,,,,
